"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $246.44/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","PrivateNote"
"0x1823f39d2d5e82ca600744ebcbf2f437445c9f4d91d6e9eb81956e6758f56dac","7864396","1559266379","5/31/2019 1:32:59 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.777353472052159116","191.570989652534","0.000042","0.01035048","267.42","","",""
"0x2de2a32dcd736c6cf9021ac7a14ed0aba1e622ddcbecbb330f6205e8fbc3fcca","7864631","1559269865","5/31/2019 2:31:05 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.090092391059097048","268.642368852604","0.000084","0.02070096","267.42","","",""
"0xff0f07f81f7ba61e4e950dd3c0cf39bf5b4749b0c475c2e09c340af2dfd1f32d","7864902","1559273747","5/31/2019 3:35:47 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.86453031941391844","213.054851916366","0.000063","0.01552572","267.42","","",""
"0xf83a614eeb9c322b77ce9924c3067dd3dde4e5911381b42e126c6598c5d683c6","7864940","1559274228","5/31/2019 3:43:48 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.426967641720361443","105.221905625566","0.000021","0.00517524","267.42","","",""
"0x5bdd0329faa3c24c4b747094d588612eb3798aa9b3f8672d1dd5c7696bfedbd1","7864979","1559274742","5/31/2019 3:52:22 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.124968331935174589","277.237195722104","0.0000231","0.005692764","267.42","","",""
"0x4845eb81577e777b9df2731b387d148615af353ebf461f0ee2e683c316888b46","7865119","1559276476","5/31/2019 4:21:16 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.026936252618674421","253.078170095346","0.000021","0.00517524","267.42","","",""
"0x0e5fa01da953b0e8434a914e4c34f5490e4357b768ecdd8612b8460eccf25275","7865344","1559279576","5/31/2019 5:12:56 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.125741405316775173","277.427711926266","0.000021","0.00517524","267.42","","",""
"0x8dd0283471f55e29ad0dbf50eeb266b0d658e5024ca524e571caa9faa96edfbe","7865457","1559280832","5/31/2019 5:33:52 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.061939844407421534","15.264455255765","0.000042","0.01035048","267.42","","",""
"0x1846b19a3369a3437b4cf5cd5c0cc00c32a31b91d9bae0dc82a2cd028eddad97","7865493","1559281267","5/31/2019 5:41:07 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.056364783830504828","260.33053732719","0.000063","0.01552572","267.42","","",""
"0xc8a5a91861ec04f886508f95414b3b4f9205b223f6c810a2044861f11c8504a0","7865548","1559281981","5/31/2019 5:53:01 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.083329683517713008","20.5357672061052","0.0000800625","0.0197306025","267.42","","",""
"0x175391d012ee195eec1a29721dcf8c88e6177776a8953b033b16bc5db1b10e78","7865754","1559284547","5/31/2019 6:35:47 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.11387318685082338","274.502908167517","0.000063","0.01552572","267.42","","",""
"0x001a45b53d456888bbf10759344e001496f3481cde99a990fb19a80c802e641a","7866067","1559289351","5/31/2019 7:55:51 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.101916623483445958","271.55633269126","0.000357","0.08797908","267.42","","",""
"0x7816e3a348f31d58252937693de17f57bbd8b9f96614406e44105c008bf5e4e5","7866067","1559289351","5/31/2019 7:55:51 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.197661175016208464","295.151619970994","0.000357","0.08797908","267.42","","",""
"0xcf1114fbf9975a23c3eed1eadb1e22a77ec46a10d1f5ab17e68fc4a358ea8f8a","7866093","1559289701","5/31/2019 8:01:41 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.467359789620607445","115.176146554102","0.000357","0.08797908","267.42","","",""
"0x4afe9ca16378ffd5f6a453b71e6d6124dab78469b6230053dc92de4c63115db2","7866295","1559292288","5/31/2019 8:44:48 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xc266935e488cf58522fd60065205a9199e4e2ced","","0","0.305999474011389077","75.4105103753667","0.000042","0.01035048","267.42","","",""
"0xb8c545bf9d82442c5dbcf1f67452d76fd41811e98f949e951e3c81f1439818ec","7866442","1559293875","5/31/2019 9:11:15 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.100432453096881792","271.190573741196","0.000042","0.01035048","267.42","","",""
"0x0ec3193b68c7246a08dc607343bb6700c80826d12d3bacd8cce89e4c3ce98afc","7866529","1559295062","5/31/2019 9:31:02 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.01035542225716682","248.991990261056","0.000126","0.03105144","267.42","","",""
"0x60a0ebef23fc56efe635fdca8cf1f3fa212fe7551ae133f96ad79fbebe94f13e","7866678","1559297493","5/31/2019 10:11:33 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.508581953913023855","125.334936722326","0.00042","0.1035048","267.42","","",""
"0xeb31d53fbe7fa88f3e03898c66ac314a584ca55c7c87f9da8284794034687561","7866719","1559298064","5/31/2019 10:21:04 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.813152464533016416","200.393293359517","0.00021","0.0517524","267.42","","",""
"0xcc20bcd78727d3abef8762edd9980ea61510df047dcd05db72bd613cf5000c46","7866755","1559298690","5/31/2019 10:31:30 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.096387183420030986","270.193657482032","0.000273","0.06727812","267.42","","",""
"0xf657b98d7fd57f6f3518c5f5c2f16950c1b78cb45756a141e176ed63e4ca72f7","7867137","1559303474","5/31/2019 11:51:14 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.103554097436081058","271.959871772148","0.000063","0.01552572","267.42","","",""
"0xe5a88bea48b056070831ef3c99866afa5d28597ed7816484f15e7867bf77f3d2","7867265","1559305253","5/31/2019 12:20:53 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.150266843928920239","37.0317610178431","0.00021","0.0517524","267.42","","",""
"0x3da2731b5d5c9b454e3d13415aa3d77156bfd45c1e316ebd9174418caa5a7303","7867341","1559306289","5/31/2019 12:38:09 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.140527543996868907","34.6316079425884","0.000042","0.01035048","267.42","","",""
"0x34546480cc92973326d6b0ff1bd631ae210e89f5e45cfbe2258782ea8584a879","7867501","1559308282","5/31/2019 1:11:22 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.089462605395268","268.48716447361","0.00021","0.0517524","267.42","","",""
"0xfef0c2464ee2e977074382598caa7e1d66e577fc718c2aeb5843f14647b09440","7867823","1559312486","5/31/2019 2:21:26 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.091631410695000172","22.5816448516758","0.00021","0.0517524","267.42","","",""
"0xbce527b63fa700b853422f34b1fa214c270f074f5ddb47e09417559eb0481b8c","7867867","1559313236","5/31/2019 2:33:56 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.093806443141121623","269.557659847698","0.0002835","0.06986574","267.42","","",""
"0x284abfa183600b1c036a6508319df5e72ee433face319e02db304aaf963b1ce1","7867867","1559313236","5/31/2019 2:33:56 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.103127168256241586","271.854659345068","0.0002835","0.06986574","267.42","","",""
"0x5abcc7ec7c7af997459d5244e10155307b03e34bce0d281695f08f5f913440eb","7867890","1559313664","5/31/2019 2:41:04 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.014063595971391089","249.90583259119","0.00042","0.1035048","267.42","","",""
"0x472dd0f72807d30972f56fa040adc3b336da15063e33c2b6ac3b00a0b21abcbe","7868203","1559317861","5/31/2019 3:51:01 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.094320600290216185","269.684368735521","0.000147","0.03622668","267.42","","",""
"0xc9a558bd613d70d8530ff691832dabeec0f1848cc0a20d0ec116f42db329e959","7868368","1559320276","5/31/2019 4:31:16 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.086036653950854289","21.2028729996485","0.000063","0.01552572","267.42","","",""
"0x9d24d8770cc6b00e62eb72af59ad81323c8352702a39b7aa6c683e644c66205e","7868423","1559320943","5/31/2019 4:42:23 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.216900139839600295","299.892870462071","0.0000441","0.010868004","267.42","","",""
"0x2b9004e076ed2f2410cc9e3026872a8fc247eeeeb12bdc6b77e1b78c4ef83d5b","7868473","1559321564","5/31/2019 4:52:44 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xc266935e488cf58522fd60065205a9199e4e2ced","","0","0.303066702354932277","74.6877581283495","0.00004431","0.0109197564","267.42","","",""
"0x7cbd9e7b2421c1632c64778bac301a1c10b718356e609ba2e10863581bd1865c","7868473","1559321564","5/31/2019 4:52:44 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.203297355195210259","50.1006002143076","0.00004431","0.0109197564","267.42","","",""
"0x3431dfe99a383b1d45bff7c35397f9dd6fff7e1d9ec2c8284b394cbe5b494d6f","7868556","1559322675","5/31/2019 5:11:15 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.089006066744451957","268.374655088503","0.000063","0.01552572","267.42","","",""
"0x424432518bb8e4cb184d0d2f4450df2b5923c832231bd11edad064388ff512d5","7869055","1559328951","5/31/2019 6:55:51 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.098772362190693838","270.781460938275","0.000042","0.01035048","267.42","","",""
"0xade85817c5d5012fc692cc2cdc4ccfdcccdd474d351f9e84d4f294c804fda08b","7869055","1559328951","5/31/2019 6:55:51 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.184176248969975505","45.3883947961608","0.000042","0.01035048","267.42","","",""
"0x311ba70deee62955a1384ee2b2b7a0b8b743f066b3bfe3a3d4f63cb6b58fbf60","7869475","1559334495","5/31/2019 8:28:15 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.098957525410863671","270.827092562253","0.000063","0.01552572","267.42","","",""
"0x2ed474ea8abe8a3bd7acd0811190b7917c69b90b66ef2b01a21284674cc93630","7869475","1559334495","5/31/2019 8:28:15 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.450183546240623487","357.383233135539","0.000063","0.01552572","267.42","","",""
"0xec5e5cd7bd661198481fdb750e917396c7edbb65cb4083e958d794f17a495f44","7869475","1559334495","5/31/2019 8:28:15 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.199629423128237985","295.636675035723","0.000063","0.01552572","267.42","","",""
"0xa7304afb6d0c32758ab7b4dd831c4884f2faa8784755a6d700a98bd12ee4bf96","7869566","1559335860","5/31/2019 8:51:00 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.475366273630575568","117.149264473519","0.0000714","0.017595816","267.42","","",""
"0x99b05ee3e9d2b51f3486a3788e09b8e2809ce93e9e6439dd006d924593b920c1","7869618","1559336478","5/31/2019 9:01:18 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.285032900120691526","316.683507905743","0.0000651","0.016043244","267.42","","",""
"0xe7f5f39764ea01633abb136b476a112a45cadde1460b6ff1b3ee69b6c104d54a","7869786","1559338859","5/31/2019 9:40:59 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.051814044210493362","259.209053055234","0.0000651","0.016043244","267.42","","",""
"0xd687ef8711b7a7a9dff8e621803561e9da028916518457f86068f175ba23cf40","7870149","1559343690","5/31/2019 11:01:30 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.080273298827466434","266.222551763041","0.000084","0.02070096","267.42","","",""
"0x579cd75c650165c1b699982d8508b06269253cd4887eaca6b04aaee9a0421c86","7870149","1559343690","5/31/2019 11:01:30 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.246387091624422842","60.7196348599228","0.000084","0.02070096","267.42","","",""
"0xdff9b44f19b4ce0c3657363e5a994a361d3f9802f0588404bf0df65cdaefa53e","7870208","1559344324","5/31/2019 11:12:04 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.94562930709174855","233.040886439691","0.0000735","0.01811334","267.42","","",""
"0xdd398e82bf177daa89550dcb823a0decaae73b3bfec1843ac9d4bc7885e390a3","7870522","1559348475","6/1/2019 12:21:15 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.061309711204631339","261.549165229269","0.000126","0.03105144","267.81","","",""
"0xe57e76d71d03c994df5cf0e8d25ca63f1973150e0c8bfb806e247143f1715e19","7870696","1559350866","6/1/2019 1:01:06 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xc266935e488cf58522fd60065205a9199e4e2ced","","0","0.300637899262965052","74.0892038943651","0.000105","0.0258762","267.81","","",""
"0xa6e3f2a17fec76f465fd5b23acc91a5ffb68edca5c55671a3cda772738b62c9a","7870738","1559351503","6/1/2019 1:11:43 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.833143534339830501","205.319892602708","0.000084","0.02070096","267.81","","",""
"0x09a719cd1620f9d7968c515a895fcca05aa5265d3fe06cb3c99299eb2fbee7f0","7870780","1559352069","6/1/2019 1:21:09 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.480363369503540717","118.380748780453","0.000105","0.0258762","267.81","","",""
"0x1c973b987d1c5f99f9c2f3688e16c2e4d915e66a13329dd22403a0b4704c3852","7870859","1559353283","6/1/2019 1:41:23 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.028153039460672554","253.378035044688","0.000147","0.03622668","267.81","","",""
"0x7edd38a7d5dd0f6e98e3e5366894eb9522b79f89b69ea7477e1f4012670b79a5","7870859","1559353283","6/1/2019 1:41:23 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.053950018169134481","259.735442477602","0.000147","0.03622668","267.81","","",""
"0x4125ac49c44bfb8eebc9ef89205fb79a4b075426935a5a435cdc0b7ad271f9de","7871226","1559358091","6/1/2019 3:01:31 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.059663533854689202","261.14348128315","0.000147","0.03622668","267.81","","",""
"0xc2ffc741a58db9ec45d517b71c17f1f935aa901ae0a762be9a81c282b3d123d5","7871347","1559360081","6/1/2019 3:34:41 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.043790233812408685","257.23166522073","0.000126","0.03105144","267.81","","",""
"0xaf9f0c96ef012459bb13959caa9404be5279238daf77bf98e902f8513e21e212","7871355","1559360163","6/1/2019 3:36:03 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.364879229272971205","89.920837262031","0.000168","0.04140192","267.81","","",""
"0x4a40400a7530626bd6073350db4467b5041271b5d41cbdae3cc0a9213376aba2","7871565","1559362896","6/1/2019 4:21:36 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.067633887420508632","263.10769521591","0.000147","0.03622668","267.81","","",""
"0x4751ad7483d417b833687cb3c5db2722a721ca5478d6e732fdb16b68f61718fb","7871854","1559367149","6/1/2019 5:32:29 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.025528314070694975","252.731197719582","0.00012621","0.0311031924","267.81","","",""
"0xd45a3491f944630898e84df491fbecb7cb24c1d220c20e318973ea1ceda0eb92","7872283","1559372742","6/1/2019 7:05:42 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.082928329708864612","266.876857573453","0.0001281","0.031568964","267.81","","",""
"0xd80a727a09ed7c4f8beb5384407e5696f8f18d4f47be39837b06a441556e801f","7872283","1559372742","6/1/2019 7:05:42 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.256589237841237236","63.2338517735945","0.0001281","0.031568964","267.81","","",""
"0xf315eb4b63629c277d0aa6a4c3a2926e86fd0c95f2cc0f1604440597fe87537a","7872283","1559372742","6/1/2019 7:05:42 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.00347967728710247","247.297531670634","0.00021","0.0517524","267.81","","",""
"0x88d132942f804d7be75269e465122094d171f5883b6b1ac6393be266eaf1f8ad","7872291","1559372885","6/1/2019 7:08:05 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.104517063992006592","272.19718525019","0.00021","0.0517524","267.81","","",""
"0x9b3a01b5829505c0eeed79c903caedc6f13c752fe4b13763880fc6f77b810f3b","7872414","1559374282","6/1/2019 7:31:22 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.073945733747668815","18.2231866247755","0.00021","0.0517524","267.81","","",""
"0x3f795e40d847cec1af8f6af7966a15f6826ace733a46d84064c0fa97489c47b8","7872462","1559374853","6/1/2019 7:40:53 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.235452370186374809","304.46488210873","0.0002751","0.067795644","267.81","","",""
"0x14bcecd5ff76acfe179dd7ce279bfde5b7a90e6877656d36ffb12a35a25ea820","7872513","1559375465","6/1/2019 7:51:05 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.244473664282701056","60.2480898258288","0.000231","0.05692764","267.81","","",""
"0x2844eeee7ac7703724dd70b4600a5c69d80e28b4443da8e58e1719c1b0611251","7872650","1559377264","6/1/2019 8:21:04 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.078176966619692126","265.705931653757","0.000231","0.05692764","267.81","","",""
"0x317d0dafc13c08efdebde8f29152f4e295ae0e2e8f769521c37bcbf323b69b89","7872909","1559380913","6/1/2019 9:21:53 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xc266935e488cf58522fd60065205a9199e4e2ced","","0","0.304579763749062102","75.0606369783189","0.000273","0.06727812","267.81","","",""
"0x5cd7cb3508e6b7917967f0714a948d6fa9fa20e8983ed619000e4d3f5a4ebc31","7873008","1559382272","6/1/2019 9:44:32 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.089051694189211423","268.385899515989","0.000252","0.06210288","267.81","","",""
"0x5143d02aa8ca5e46a8dd7cdb8b0c4df654c19c357abece4e43c967e429e1fabd","7873008","1559382272","6/1/2019 9:44:32 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.145413842846250536","35.83578743103","0.000252","0.06210288","267.81","","",""
"0xafefec4443f53079f69225c64b01cc6bde813314f614825b218bf2004021bf4f","7873032","1559382697","6/1/2019 9:51:37 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.390997176229635119","342.797344110031","0.000294","0.07245336","267.81","","",""
"0x4e3261d67c94db0cc2eec02e6149e57c17d981bb44924d98ee41a19e53b0f32f","7873314","1559386909","6/1/2019 11:01:49 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.101192583445602841","271.377900264334","0.000294","0.07245336","267.81","","",""
"0x35ea762f4c223aed6c95001542eec626e94550bfbff06c477d00be618c530338","7873538","1559389879","6/1/2019 11:51:19 AM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.065750173831165814","16.2034728389525","0.000294","0.07245336","267.81","","",""
"0xcda9161c93e9f0f269d96e19d7d6c15e0ff906c73c73c08843626c3d515c8477","7873578","1559390464","6/1/2019 12:01:04 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.000629927344378762","246.595239294749","0.0002961","0.072970884","267.81","","",""
"0x273f6258976d4f15c3359892fe95460b104579a49a3646c2c0ee9f441654c81a","7873578","1559390464","6/1/2019 12:01:04 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.081996058591326857","266.647108679247","0.0002961","0.072970884","267.81","","",""
"0xc3cfc7712294427c24b69005a988661a954b49ea48203103d0c5ceeb55b035ef","7873616","1559391060","6/1/2019 12:11:00 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.09980752680257846","24.5965669052274","0.000336","0.08280384","267.81","","",""
"0xd0beb4a8250e3bbbf705fb059f8e11d8c9863a5d08d0842a3b815a17fc42320a","7873659","1559391669","6/1/2019 12:21:09 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.113963558157009012","274.525179272213","0.000336","0.08280384","267.81","","",""
"0x1d2c1d7cd74817166d97eed8560de376b04180db0182d64e4621b62d5c28cfdd","7874007","1559396465","6/1/2019 1:41:05 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.132553539397156996","279.106494249035","0.000315","0.0776286","267.81","","",""
"0x9bab417851d528d12d1858caf031895f69c858877774351c6ca17f016e318a41","7874102","1559397692","6/1/2019 2:01:32 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.154995121651091343","38.1969977796949","0.0002961","0.072970884","267.81","","",""
"0x3f9efbcf49cdf97a218ac38b528797b3910fc52016e2c120e79be147f6a0bb8e","7874152","1559398333","6/1/2019 2:12:13 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.294166797476837358","318.934465570192","0.000315","0.0776286","267.81","","",""
"0x4c20f56333701531627b15f8f08871dd17dfcc7b0cd665320f6b76514b88e3be","7874370","1559401282","6/1/2019 3:01:22 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.123471265715187678","276.868258722851","0.000315","0.0776286","267.81","","",""
"0x2be6f5631524feffe5b88875a778a141e9e028da92ad82963c667aea169c52de","7874666","1559405581","6/1/2019 4:13:01 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","0.294169489052598993","72.4951288821225","0.00022903125","0.05644246125","267.81","","",""
"0xe29dcd19516cd6e3cc2ef434adbae453bd20bf093e342fc5dedb4490db666fc1","7874701","1559406053","6/1/2019 4:20:53 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xb98775557576a71c63593f73ea7ed2d8f403a6cf","","0","1.123997194254101383","276.997868551981","0.000231","0.05692764","267.81","","",""
"0xf27c352fd621179c9ad9cd24c5c8cc92e8370b0c0160a6b91f7e3d68036657b3","7874701","1559406053","6/1/2019 4:20:53 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x8a440f249fe62753e2da0200578bfe0d4b16fa95","","0","1.151491395691818489","283.773539554292","0.000231","0.05692764","267.81","","",""
"0x7be51d5c74c443da3078dbd3878dda4c67da3b6c7dfc95f2ffb0db43c87ea00e","7874897","1559408490","6/1/2019 5:01:30 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0x5d44f20834f5d587f4f7dfe35724edb46763d5ba","","0","1.001515814449808375","246.813557313011","0.00012621","0.0311031924","267.81","","",""
"0x111485e1326fb3e1aebdc9f4841c2a94f5ae6781660693a7f271f422871182c5","7875028","1559410271","6/1/2019 5:31:11 PM","0xcc22cb1b6625b64e81909456111d76be6158dfbc","0xc266935e488cf58522fd60065205a9199e4e2ced","","0","0.300609357255068605","74.0821700019391","0.000105","0.0258762","267.81","","",""
